RespondentID,StartDate,EndDate,IPAddress,age,gender,pregnant,parent,parent_e_or_m,parent_hs,parent_daycare,parent_no,parent_refuse,schooltype,oversample,race,race1,edu,polparty,income,lostjob,state,university,pause_study,tech_access,dedicated_workspace,test_needed,test_able,test_notest_reason,test_timetotest,test_timetoresult,test_positive,test_hospital,risk_grocery,risk_gathering10,risk_gathering100,risk_doctor,risk_er,risk_dentist,risk_church,risk_returnwork,risk_diningoutdoor,risk_diningindoor,risk_friendsindoor,risk_friendsoutdoor,risk_elderly,risk_return_school_e,risk_return_school_m,risk_return_school_hs,risk_daycamp,risk_overnight,risk_playground,avoid_healthcare,avoid_meds,vac_exists,vac_timeline,vac_clinicaltrial,vac_receive,vac_receive_not,vac_receive_not_other,vac_flu,vac_flu_thisyear,vac_distribution,vac_info,treat_physician,treat_suppl,treat_distribution,mis_nomed,mis_lab,mis_vac_nov,mis_stopmask,stigma_wearmask,stigma_dontwearmask,stigma_hestitatetest,stigma_avoid_dr,stigma_irresponsible,stigma_ashame,stigma_wonttell,stigma_ashame_family,stigma_othersinf_ashame,stigma_notifyothers,agency_info,agency_resources,agency_lesscontrol,agency_no_control,agency_anxiety,school_return,school_feelingreturn,school_reopen_vaccine,school_reopen_testing,school_reopening_maskseveryone,school_reopening_staff_req_mask,school_reopening_student_req_mas,school_reopening__handwash,school_reopening_cdc,school_reopening_temp,school_reopening_handsanitizer,school_reopening_cafeteria,school_reopening_staggerschedule,school_reopening_limitclasssize,school_reopening_cleaning,school_reopening_other,school_reopening_otherspecify,school_top5_vaccine,school_top5_testing,school_top5_maskseveryone,school_top5_staff_req_mask,school_top5_student_req_mask,school_top5__handwash,school_top5_cdc,school_top5_temp,school_top5_handsanitizer,school_top5_cafeteria,school_top5_staggerschedule,school_top5_limitclasssize,school_top5_cleaning,school_top5_other,school_top5_otherspecify,school_2021_nodaycare,school_2021_burden,school_2021_morningcare,school_2021_eveningcare,school_2021_meals,school_2021_transportation,school_2021_none,school_2021_refuse,school_tech,school_safety,school_safety_vulnerable,school_safety_temp,school_safety_stagger,school_safety_masks,school_safety_testing,school_switchschool,school_confident,preg_planning_vagtoc,preg_planning_csection,preg_planning_hosptohome,preg_planning_hometohosp,preg_planning_nochange,preg_planning_refuse,preg_anc_cancel,preg_anc_morevisit,preg_anc_phone,preg_anc_none,preg_anc_refuse,preg_distress,preg_prenatalsupport,complete,risk_grocery_col,risk_gathering10_col,risk_gathering100_col,risk_doctor_col,risk_er_col,risk_dentist_col,risk_church_col,risk_returnwork_col,risk_diningoutdoor_col,risk_diningindoor_col,risk_friendsindoor_col,risk_friendsoutdoor_col,risk_elderly_col,risk_return_school_e_col,risk_return_school_m_col,risk_return_school_hs_col,risk_daycamp_col,risk_overnight_col,risk_playground_col,stigma_wearmask_col,stigma_dontwearmask_col,stigma_hestitatetest_col,stigma_avoid_dr_col,stigma_irresponsible_col,stigma_ashame_col,stigma_wonttell_col,stigma_ashame_family_col,stigma_othersinf_ashame_col,stigma_notifyothers_col,agency_info_col,agency_resources_col,agency_lesscontrol_col,agency_no_control_col,agency_anxiety_col,vac_clinicaltrial_col,vac_receive_col,vac_flu_thisyear_col
11954381513,9/2/2020 10:58,9/2/2020 11:10,174.20.129.6,25-34,female,no,hs only,0,1,0,0,0,Public school,nationally representative,white,white,Some college but no degree,Rep.,50K-69K,No,Minnesota,No,,,,No,,,,,,,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,No,No,Yes,already exists,extr unwilling or unwiling,willing,,,No,likely,HC workers,Federal government,disagree,No,Sickest patients,disagree,agree,unsure,agree,disagree,agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,disagree,disagree,no,Other,,,,,,,Staff are trained on CDC guidance to reduce likelihood of COVID-19 transmission,,Hand sanitizer is provided in each classroom and is frequently used,,Staggering schedules to reduce crowding,Limiting classroom seating to maintain social distancing,Enhanced cleaning of surfaces in the schools.,,,,,,,,,2,,3,,4,5,1,,,,,,,My child will rely on the school/district for meals and receiving enough food,,,,Yes,Not concerned at this time,Recommended,Recommended,Recommended,Recommended,Too much/excessive,Unlikely,Confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11964919161,9/6/2020 4:31,9/6/2020 4:34,74.73.68.74,18-24,female,yes,hs only,0,1,0,0,0,Public school,oversample of AA and latino,AA,AA,Bachelors,Independent,>200K,Yes,New York,Yes,Yes,Yes,Yes,Yes,Yes,,same day,same day,No,,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,somewhat safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,unsure,extr. safe,extr. safe,extr. unsafe,extr. safe,extr. safe,Yes,Yes,Yes,already exists,extr. willing or willing,extr. willing,,,Yes,ext. likely,elderly,Your family,extr. agree,Yes,elderly,agree,agree,agree,agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,yes,My child will only return if there is a vaccine available,,,,,Requirement for students to wear a mask/face-covering,,,,,,Staggering schedules to reduce crowding,,,,,,,,,,,,,,,2,,,,,My child cannot carry out distance learning from home due to lack of child care,,,My child will require supervision at school after the school day ends,,,,,Yes,Very concerned,Recommended,Too much/excessive,Recommended,Recommended,Too much/excessive,Likely,Very confident,I changed from planning a vaginal birth to a C-section,,,,,,My healthcare provider cancelled all or some of my prenatal visits,,,,,moderately,Significantly worsened,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,unsure,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11956085956,9/2/2020 9:16,9/2/2020 9:21,107.9.54.200,25-34,male,,elem/midd only,1,0,0,0,0,Public school,nationally representative,Latino,Latino,Bachelors,Rep.,50K-69K,No,Ohio,No,,,,No,,,,,,,extr. safe,extr. safe,somewhat safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,somewhat safe,somewhat safe,somewhat safe,extr. safe,extr. safe,somewhat safe,extr. safe,extr. safe,extr. safe,extr. safe,No,No,No,12-18,extr unwilling or unwiling,unwilling,Concerned about the financial cost of vaccine,,No,not likely,Other essential workers,The news media,agree,No,HC workers,agree,disagree,agree,agree,extr. agree,extr. agree,agree,agree,extr. agree,extr. agree,extr. agree,agree,agree,extr. agree,extr. agree,extr. agree,agree,extr. agree,extr. agree,no,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are encouraged",,,,Requirement for teachers/staff to wear a mask/face-covering,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Carrying out distance learning from home will place an extremely difficult burden on my family,,,,,,,No,Slightly concerned,Mandatory,Recommended,Too much/excessive,Recommended,Recommended,Likely,Confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr unwilling or unwiling,extr unwilling or unwiling
11964002375,9/5/2020 11:48,9/5/2020 11:58,107.200.209.43,55-64,male,,none,0,0,0,1,0,,oversample of AA and latino,AA,AA,Graduate,Dem,100K-149K,Retired,Alabama,No,,,,No,,,,,,,somewhat safe,somewhat unsafe,extr. unsafe,extr. safe,extr. safe,extr. safe,extr. unsafe,somewhat unsafe,somewhat safe,somewhat safe,extr. unsafe,extr. unsafe,extr. unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,extr. unsafe,extr. unsafe,No,No,No,12-18,3,unwilling,Do not trust the COVID-19 vaccine to be safe,,Yes,ext. likely,elderly,Local health department,extr. disagree,No,elderly,agree,disagree,disagree,disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. agree,extr. agree,agree,disagree,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Didn't need to use any technology,Not concerned at this time,Mandatory,Mandatory,Mandatory,Mandatory,Mandatory,Likely,Not at all confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr. willing or willing
11956232367,9/2/2020 10:44,9/2/2020 10:47,70.174.124.196,18-24,female,yes,none,0,0,0,1,0,,nationally representative,AA,AA,HS or less,Rep.,<10K,No,Virginia,No,,,,Yes,No,Other reasons,,,,,extr. safe,extr. safe,somewhat safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,somewhat unsafe,extr. safe,somewhat safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,Yes,No,Yes,already exists,extr. willing or willing,extr. willing,,,Yes,ext. likely,Children,Church,extr. agree,No,HC workers,agree,agree,agree,agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. disagree,extr. agree,disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My child cannot carry out distance learning from home due to lack of child care,,,,,,,,Yes,Very concerned,Mandatory,Too much/excessive,Mandatory,Recommended,Too much/excessive,Extremely likely,Very confident,,My planned C-section or labor induction was changed,,,,,,,,Nothing changed in my prenatal plan,,moderately,Significantly worsened,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11954395910,9/2/2020 11:01,9/2/2020 11:14,174.57.88.141,25-34,female,no,none,0,0,0,1,0,,nationally representative,white,white,Associate degree,Dem,10K-19K,No,New Jersey,No,,,,No,,,,,,,somewhat safe,somewhat safe,unsure,somewhat safe,somewhat safe,somewhat safe,unsure,unsure,unsure,unsure,unsure,unsure,unsure,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,No,No,No,DK,4,unwilling,Do not trust the COVID-19 vaccine to be effective,,Yes,ext. likely,DK,Federal government,agree,No,DK,unsure,unsure,unsure,,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Unsure,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Extremely likely,Very confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,unsure,extr. safe/safe,extr. safe/safe,extr. safe/safe,unsure,unsure,unsure,unsure,unsure,unsure,unsure,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr. willing or willing
11963911209,9/5/2020 9:40,9/5/2020 9:53,99.65.41.86,55-64,female,no,none,0,0,0,1,0,,oversample of AA and latino,AA,AA,Some college but no degree,Dem,30K-39K,Retired,Arkansas,No,,,,Yes,Yes,,3-5 days,same day,No,,somewhat safe,somewhat unsafe,extr. unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,unsure,somewhat safe,somewhat unsafe,somewhat safe,somewhat safe,somewhat unsafe,unsure,unsure,unsure,unsure,unsure,unsure,No,No,No,12-18,3,unwilling,Do not trust the COVID-19 vaccine to be effective,,No,likely,HC workers,Local health department,extr. disagree,No,Sickest patients,unsure,disagree,disagree,disagree,extr. disagree,agree,extr. disagree,extr. disagree,agree,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,disagree,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Didn't need to use any technology,Slightly concerned,Recommended,Mandatory,Mandatory,Mandatory,Mandatory,Unlikely,Confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,unsure,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,unsure,unsure,unsure,unsure,unsure,unsure,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,extr unwilling or unwiling,extr unwilling or unwiling,extr. willing or willing
11961500891,9/4/2020 2:28,9/4/2020 2:31,104.174.219.198,45-54,male,,hs only,0,1,0,0,0,Public school,nationally representative,white,white,Associate degree,Rep.,30K-39K,Yes,California,Yes,Yes,Yes,Yes,Yes,Yes,,1-2 days,1-2 days,Yes,Yes,extr. safe,extr. safe,extr. safe,somewhat safe,extr. safe,somewhat safe,extr. safe,somewhat safe,extr. safe,extr. safe,extr. safe,somewhat safe,extr. safe,extr. safe,somewhat safe,somewhat safe,extr. safe,extr. safe,somewhat safe,Yes,Yes,Yes,already exists,extr. willing or willing,willing,,,Yes,likely,HC workers,Your primary care doctor,agree,Yes,HC workers,agree,agree,agree,agree,extr. agree,agree,extr. agree,agree,extr. agree,extr. agree,agree,extr. agree,extr. agree,agree,extr. agree,agree,agree,extr. agree,extr. agree,yes,My child will only return if there is a vaccine available,COVID-19 vaccine availability,,,,Requirement for students to wear a mask/face-covering,,,,Hand sanitizer is provided in each classroom and is frequently used,,,,,,,1,,,,2,,,,3,,,,,,,My child cannot carry out distance learning from home due to lack of child care,,My child will require supervision at school before the school day begins,My child will require supervision at school after the school day ends,,,,,Yes,Very concerned,Mandatory,Mandatory,Recommended,Mandatory,Mandatory,Likely,Very confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11954424451,9/2/2020 11:09,9/2/2020 11:14,50.32.154.61,35-44,female,no,none,0,0,0,1,0,,nationally representative,white,white,HS or less,Rep.,<10K,No,Pennsylvania,No,,,,No,,,,,,,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,No,No,No,DK,extr. willing or willing,extr. willing,,,Yes,ext. likely,Other essential workers,CDC,refuse,No,elderly,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,No,Slightly concerned,Mandatory,Mandatory,Mandatory,Mandatory,Mandatory,Unlikely,Not that confident,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11961387001,9/4/2020 1:39,9/4/2020 1:45,65.29.75.3,45-54,male,,none,0,0,0,1,0,,nationally representative,white,white,Bachelors,Rep.,>200K,refuse,Ohio,No,,,,No,,,,,,,somewhat safe,somewhat unsafe,extr. unsafe,somewhat safe,somewhat unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,No,No,No,6-12,3,willing,,,Yes,ext. likely,HC workers,Your primary care doctor,disagree,No,HC workers,agree,unsure,unsure,disagree,disagree,agree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,agree,disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Didn't need to use any technology,Not concerned at this time,Unsure/no opinion,Recommended,Recommended,Recommended,Unsure/no opinion,Unsure,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,extr unwilling or unwiling,extr. willing or willing,extr. willing or willing
11954411407,9/2/2020 11:06,9/2/2020 11:13,76.247.128.135,35-44,male,,elem/m & hs,1,1,0,0,0,Public school,nationally representative,white,white,Graduate,Rep.,150-199K,No,Georgia,Yes,Yes,Yes,Yes,Yes,Yes,,same day,1-2 days,Yes,Yes,extr. safe,extr. safe,extr. safe,somewhat safe,somewhat unsafe,somewhat safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,somewhat safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,somewhat safe,Yes,Yes,Yes,already exists,extr. willing or willing,extr. willing,,,Yes,ext. likely,elderly,Your family,extr. agree,Yes,elderly,agree,agree,agree,disagree,extr. agree,extr. agree,extr. agree,extr. agree,agree,extr. agree,extr. agree,agree,agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,yes,My child will only return if there is a vaccine available,COVID-19 vaccine availability,,,,Requirement for students to wear a mask/face-covering,"Regularly scheduled, adult supervised hand-washing",,,Hand sanitizer is provided in each classroom and is frequently used,,Staggering schedules to reduce crowding,,,,,2,,,,4,1,,,3,,5,,,,,My child cannot carry out distance learning from home due to lack of child care,,My child will require supervision at school before the school day begins,,My child will rely on the school/district for meals and receiving enough food,,,,Yes,Very concerned,Mandatory,Recommended,Mandatory,Recommended,Mandatory,Extremely likely,Very confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
